Data_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF
26/09/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;NÃO INFORMADO;Claro;MG
09/08/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MG
28/08/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;GO
08/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
18/09/2023;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;CLARO S.A.;Grande;Claro;RS
01/06/2023;Reclamação;Atendimento; ;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
24/09/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;CLARO S.A.;Grande;N/A;PR
12/03/2022;Reclamação;Outros;Outros;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RN
16/06/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
21/11/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;BA
13/03/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PR
09/05/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;TO
25/11/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;NÃO INFORMADO;Claro;RR
18/05/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
13/06/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
20/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;PR
10/01/2023;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
16/05/2022;Reclamação;Atendimento;Atendimento inadequado;Não Respondida;SCM;CLARO S/A;Grande;Claro;MG
19/08/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;GO
16/09/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MS
06/05/2022;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM;OI S.A.;Grande;Oi;SP
25/10/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Claro S.A.;Grande;Claro;PE
17/03/2023;Reclamação;Atendimento;Atendimento inadequado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
14/04/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
06/09/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
23/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RN
10/03/2022;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SP
23/01/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;RJ
06/01/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
11/01/2023;Reclamação;Outros;Outros;Não Respondida;SCM;OI S.A.;Grande;Oi;SP
19/05/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
01/12/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PE
01/09/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP
28/06/2023;Reclamação;Contrato;N/A;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE
29/01/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;NÃO INFORMADO;ES
03/11/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
30/12/2023;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;OI S.A.;Grande;Oi;PA
30/09/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;Claro S.A.;Grande;Claro;SP
11/10/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;MA
30/11/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;MG
01/05/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;GO
21/10/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
03/07/2022;Reclamação;Falha;-;Não Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
17/09/2022;Reclamação;Cobrança;NÃO INFORMADO;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
26/04/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;PE
24/04/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;CLARO S.A.;Grande;Claro;RS
30/04/2022;Reclamação;Outros;Outros;Não Respondida;SCM;CLARO S.A.;Grande;Claro;PB
09/02/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
30/10/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
30/03/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;OI S.A.;Grande;Oi;CE
17/09/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;PR
04/08/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
07/01/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;PE
06/08/2022;Reclamação;N/A;Cobrança indevida;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
23/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;BA
08/10/2023;Reclamação; ;Velocidade abaixo do contratado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA
21/10/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
22/07/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;RJ
04/08/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE
16/12/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AP
11/11/2023;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RR
19/10/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PE
01/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
18/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;ES
25/05/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS
24/10/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;AC
04/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;CLARO S.A.;Grande;Claro;BA
05/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
01/04/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;DF
20/07/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;N/A;Claro;PE
28/10/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;PR
14/10/2022;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;BA
04/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP
12/01/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;CLARO S.A.;Grande;Claro;MA
13/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE
29/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;CLARO S.A.;Grande;Claro;RJ
04/03/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RS
28/05/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
04/07/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
16/11/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;OI S.A.;Grande;Oi;RJ
30/10/2023;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;CLARO S/A;Grande;Claro;RJ
27/03/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;N/A;MA
08/07/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;NÃO INFORMADO;PR
26/08/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;SERCOMTEL S.A.;Pequeno;Sercomtel;RJ
29/03/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;PE
30/11/2023;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;SERCOMTEL S.A.;Pequeno;Sercomtel;PE
15/04/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
04/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG
01/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
17/07/2022;Reclamação;Outros;Outros;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;SP
27/11/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;RJ
11/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;SERCOMTEL S.A.;Pequeno;Sercomtel;RO
28/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;OI S.A.;Grande;Oi;GO
26/03/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;MG
22/03/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;OI S.A.;Grande;Oi;MA
08/10/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR
31/03/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;PB
25/12/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;NÃO INFORMADO;SC
29/08/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RS
05/12/2022;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG
01/11/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;AM
14/11/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;PR
31/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;PB
30/06/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AM
22/05/2023;Reclamação;Atendimento;Atendimento inadequado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;SC
01/11/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
14/09/2023;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;RN
20/07/2023;Reclamação;Instalação;Prazo de instalação excedido;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
16/04/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;AL
16/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;BA
06/04/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MS
23/09/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;OI S.A.;Grande;Oi;RJ
12/12/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
03/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;RJ
18/03/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG
18/09/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;DF
25/10/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;MG
22/11/2022;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;MG
16/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SP
25/06/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA
28/03/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
17/02/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
29/04/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;BA
05/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
25/07/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA
03/01/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS
05/09/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;GO
26/12/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Tim Celular;NÃO INFORMADO;TIM Group;RJ
07/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;ES
14/08/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;Sercomtel S.A.;Pequeno;Sercomtel;PR
07/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
23/10/2022;Reclamação;Outros;Outros;Não Respondida;SCM;Tim Celular;Grande;TIM Group;BA
18/05/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
19/02/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MA
02/01/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MT
27/12/2022;Reclamação;Cobrança;NÃO INFORMADO;Respondida;SCM;CLARO S.A.;Grande;Claro;PA
03/09/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;Tim Celular;Grande;TIM Group;MG
24/05/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;DF
15/07/2022;Reclamação;Contrato;Cancelamento não realizado;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE
29/03/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;DF
12/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
10/01/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;MT
30/12/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;Net Serviços De Comunicação S.A.;Grande;Claro;PR
13/09/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;MT
17/11/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
30/08/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA
05/01/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RS
22/01/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;PE
16/12/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MG
14/03/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
12/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
17/10/2023;Reclamação;Outros;Outros;Não Respondida;SCM;TIM CELULAR;N/A;TIM Group;RJ
14/01/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA
07/04/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
19/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;PE
12/03/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;CLARO S.A.;Grande;Claro;RJ
17/02/2023;Reclamação;Atendimento;Atendimento inadequado;Em Andamento;SCM;OI S.A.;Grande;Oi;MG
23/06/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
22/06/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
28/03/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MT
21/05/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
18/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;CLARO S.A.;Grande;Claro;RJ
22/11/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;AC
03/10/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC
20/04/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;GO
10/12/2022;Reclamação;Outros;Outros;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
01/11/2022;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA
13/01/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM; ;Grande;Oi;DF
08/08/2022;Reclamação;Outros;Outros;Respondida;SCM;CLARO S.A.;Grande;Claro;PB
15/12/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;Telefonica Brasil S.A.;Grande;Vivo;SE
01/01/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RJ
16/04/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;AM
23/08/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;SP
29/09/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MS
27/02/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PE
05/01/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PA
26/12/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;OI S.A.;Grande;Oi;CE
01/03/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;RS
05/12/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
01/09/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;BA
16/03/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
21/05/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
17/02/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;DF
10/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;TO
18/04/2023;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;OI S.A.;Grande;Oi;RS
11/12/2023;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE
31/03/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RS
06/05/2023;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;SP
04/06/2022;Reclamação;Outros;Outros;Não Respondida;SCM;OI S.A.;Grande;Oi;RJ
14/04/2022;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP
05/10/2023;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;CLARO S.A.;Grande;Claro;PI
04/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;BA
15/03/2022;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;CLARO S/A;Grande;Claro;PE
20/06/2023;Reclamação;Outros;Outros;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RS
26/08/2023;Reclamação;Atendimento;Atendimento inadequado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;-;MA
14/12/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;OI S.A.;Grande;Oi;RN
02/03/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;CLARO S.A.;Grande;Claro;BA
01/09/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;EMBRATEL S.A.;Grande;Claro;PE
20/10/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
27/12/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;SERCOMTEL S.A.;Pequeno;Sercomtel;RJ
